part_name,part_category,make,model,generation,year_from,year_to,tier,brand,part_number,price_lkr
Brake Hardware Clips,braking,Honda,Fit Shuttle,GP2,2011,2015,Certified_Aftermarket,Bendix,GP2-7502-CER,1300
Brake Hardware Clips,braking,Honda,Fit Shuttle,GP2,2011,2015,Economy,Reconditioned (Japan),GP2-7502-ECO,700
Brake Fluid DOT4,braking,Honda,Fit Shuttle,GP2,2011,2015,OEM_Genuine,Honda Genuine,GP2-7889-OEM,3050
Brake Fluid DOT4,braking,Honda,Fit Shuttle,GP2,2011,2015,Certified_Aftermarket,Bendix,GP2-7889-CER,1700
Brake Fluid DOT4,braking,Honda,Fit Shuttle,GP2,2011,2015,Economy,Taiwan Aftermarket,GP2-7889-ECO,900
Brake Caliper,braking,Honda,Fit Shuttle,GP2,2011,2015,OEM_Genuine,Honda Genuine,GP2-2490-OEM,32500
Brake Caliper,braking,Honda,Fit Shuttle,GP2,2011,2015,Certified_Aftermarket,Bendix,GP2-2490-CER,18100
Brake Caliper,braking,Honda,Fit Shuttle,GP2,2011,2015,Economy,Generic Import,GP2-2490-ECO,9700
Brake Master Cylinder,braking,Honda,Fit Shuttle,GP2,2011,2015,OEM_Genuine,Honda Genuine,GP2-5739-OEM,27500
Brake Master Cylinder,braking,Honda,Fit Shuttle,GP2,2011,2015,Certified_Aftermarket,Akebono,GP2-5739-CER,15400
Brake Master Cylinder,braking,Honda,Fit Shuttle,GP2,2011,2015,Economy,Taiwan Aftermarket,GP2-5739-ECO,8300
Handbrake Cable,braking,Honda,Fit Shuttle,GP2,2011,2015,OEM_Genuine,Honda Genuine,GP2-1634-OEM,7400
Handbrake Cable,braking,Honda,Fit Shuttle,GP2,2011,2015,Certified_Aftermarket,TRW,GP2-1634-CER,4150
Handbrake Cable,braking,Honda,Fit Shuttle,GP2,2011,2015,Economy,Taiwan Aftermarket,GP2-1634-ECO,2200
Shock Absorber,suspension,Honda,Fit Shuttle,GP2,2011,2015,OEM_Genuine,Honda Genuine,GP2-9016-OEM,23000
Shock Absorber,suspension,Honda,Fit Shuttle,GP2,2011,2015,Certified_Aftermarket,Monroe,GP2-9016-CER,12800
Shock Absorber,suspension,Honda,Fit Shuttle,GP2,2011,2015,Economy,Taiwan Aftermarket,GP2-9016-ECO,6800
Coil Spring,suspension,Honda,Fit Shuttle,GP2,2011,2015,OEM_Genuine,Honda Genuine,GP2-0900-OEM,16200
Coil Spring,suspension,Honda,Fit Shuttle,GP2,2011,2015,Certified_Aftermarket,Bilstein,GP2-0900-CER,9000
Coil Spring,suspension,Honda,Fit Shuttle,GP2,2011,2015,Economy,Generic Import,GP2-0900-ECO,4850
Control Arm,suspension,Honda,Fit Shuttle,GP2,2011,2015,OEM_Genuine,Honda Genuine,GP2-6579-OEM,22000
Control Arm,suspension,Honda,Fit Shuttle,GP2,2011,2015,Certified_Aftermarket,KYB,GP2-6579-CER,12200
Control Arm,suspension,Honda,Fit Shuttle,GP2,2011,2015,Economy,Taiwan Aftermarket,GP2-6579-ECO,6600
Ball Joint,suspension,Honda,Fit Shuttle,GP2,2011,2015,OEM_Genuine,Honda Genuine,GP2-2902-OEM,9000
Ball Joint,suspension,Honda,Fit Shuttle,GP2,2011,2015,Certified_Aftermarket,KYB,GP2-2902-CER,5100
Ball Joint,suspension,Honda,Fit Shuttle,GP2,2011,2015,Economy,Taiwan Aftermarket,GP2-2902-ECO,2700
Stabiliser Link,suspension,Honda,Fit Shuttle,GP2,2011,2015,OEM_Genuine,Honda Genuine,GP2-5315-OEM,5900
Stabiliser Link,suspension,Honda,Fit Shuttle,GP2,2011,2015,Certified_Aftermarket,Monroe,GP2-5315-CER,3300
Stabiliser Link,suspension,Honda,Fit Shuttle,GP2,2011,2015,Economy,Reconditioned (Japan),GP2-5315-ECO,1750
Wheel Bearing,suspension,Honda,Fit Shuttle,GP2,2011,2015,OEM_Genuine,Honda Genuine,GP2-9845-OEM,12400
Wheel Bearing,suspension,Honda,Fit Shuttle,GP2,2011,2015,Certified_Aftermarket,Monroe,GP2-9845-CER,6900
Wheel Bearing,suspension,Honda,Fit Shuttle,GP2,2011,2015,Economy,Reconditioned (Japan),GP2-9845-ECO,3700
Tie Rod End,steering,Honda,Fit Shuttle,GP2,2011,2015,OEM_Genuine,Honda Genuine,GP2-8761-OEM,8400
Tie Rod End,steering,Honda,Fit Shuttle,GP2,2011,2015,Certified_Aftermarket,TRW,GP2-8761-CER,4700
Tie Rod End,steering,Honda,Fit Shuttle,GP2,2011,2015,Economy,Reconditioned (Japan),GP2-8761-ECO,2500
Steering Rack,steering,Honda,Fit Shuttle,GP2,2011,2015,OEM_Genuine,Honda Genuine,GP2-3180-OEM,59000
Steering Rack,steering,Honda,Fit Shuttle,GP2,2011,2015,Certified_Aftermarket,TRW,GP2-3180-CER,33000
Steering Rack,steering,Honda,Fit Shuttle,GP2,2011,2015,Economy,Reconditioned (Japan),GP2-3180-ECO,17700
Power Steering Pump,steering,Honda,Fit Shuttle,GP2,2011,2015,OEM_Genuine,Honda Genuine,GP2-0788-OEM,39000
Power Steering Pump,steering,Honda,Fit Shuttle,GP2,2011,2015,Certified_Aftermarket,TRW,GP2-0788-CER,22000
Power Steering Pump,steering,Honda,Fit Shuttle,GP2,2011,2015,Economy,Reconditioned (Japan),GP2-0788-ECO,11700
Clutch Kit,transmission,Honda,Fit Shuttle,GP2,2011,2015,OEM_Genuine,Honda Genuine,GP2-8400-OEM,49500
Clutch Kit,transmission,Honda,Fit Shuttle,GP2,2011,2015,Certified_Aftermarket,Aisin,GP2-8400-CER,27500
Clutch Kit,transmission,Honda,Fit Shuttle,GP2,2011,2015,Economy,Reconditioned (Japan),GP2-8400-ECO,14800
CV Joint,transmission,Honda,Fit Shuttle,GP2,2011,2015,OEM_Genuine,Honda Genuine,GP2-1321-OEM,17100
CV Joint,transmission,Honda,Fit Shuttle,GP2,2011,2015,Certified_Aftermarket,GMB,GP2-1321-CER,9600
CV Joint,transmission,Honda,Fit Shuttle,GP2,2011,2015,Economy,Reconditioned (Japan),GP2-1321-ECO,5100
CV Boot,transmission,Honda,Fit Shuttle,GP2,2011,2015,OEM_Genuine,Honda Genuine,GP2-4077-OEM,3600
CV Boot,transmission,Honda,Fit Shuttle,GP2,2011,2015,Certified_Aftermarket,Aisin,GP2-4077-CER,2000
CV Boot,transmission,Honda,Fit Shuttle,GP2,2011,2015,Economy,Taiwan Aftermarket,GP2-4077-ECO,1100
Engine Mount,transmission,Honda,Fit Shuttle,GP2,2011,2015,OEM_Genuine,Honda Genuine,GP2-0508-OEM,13300
Engine Mount,transmission,Honda,Fit Shuttle,GP2,2011,2015,Certified_Aftermarket,GMB,GP2-0508-CER,7400
Engine Mount,transmission,Honda,Fit Shuttle,GP2,2011,2015,Economy,Generic Import,GP2-0508-ECO,4000
Gearbox Mount,transmission,Honda,Fit Shuttle,GP2,2011,2015,OEM_Genuine,Honda Genuine,GP2-6429-OEM,10400
Gearbox Mount,transmission,Honda,Fit Shuttle,GP2,2011,2015,Certified_Aftermarket,GMB,GP2-6429-CER,5900
Gearbox Mount,transmission,Honda,Fit Shuttle,GP2,2011,2015,Economy,Generic Import,GP2-6429-ECO,3150
Front Bumper,body,Honda,Fit Shuttle,GP2,2011,2015,OEM_Genuine,Honda Genuine,GP2-8597-OEM,30500
Front Bumper,body,Honda,Fit Shuttle,GP2,2011,2015,Certified_Aftermarket,Depo,GP2-8597-CER,17000
Front Bumper,body,Honda,Fit Shuttle,GP2,2011,2015,Economy,Taiwan Aftermarket,GP2-8597-ECO,9100
Rear Bumper,body,Honda,Fit Shuttle,GP2,2011,2015,OEM_Genuine,Honda Genuine,GP2-2548-OEM,27500
Rear Bumper,body,Honda,Fit Shuttle,GP2,2011,2015,Certified_Aftermarket,Depo,GP2-2548-CER,15400
Rear Bumper,body,Honda,Fit Shuttle,GP2,2011,2015,Economy,Taiwan Aftermarket,GP2-2548-ECO,8300
Bonnet,body,Honda,Fit Shuttle,GP2,2011,2015,OEM_Genuine,Honda Genuine,GP2-9678-OEM,39000
Bonnet,body,Honda,Fit Shuttle,GP2,2011,2015,Certified_Aftermarket,Replacement OE,GP2-9678-CER,22000
Bonnet,body,Honda,Fit Shuttle,GP2,2011,2015,Economy,Generic Import,GP2-9678-ECO,11700
Front Fender,body,Honda,Fit Shuttle,GP2,2011,2015,OEM_Genuine,Honda Genuine,GP2-0821-OEM,18000
Front Fender,body,Honda,Fit Shuttle,GP2,2011,2015,Certified_Aftermarket,Depo,GP2-0821-CER,10100
Front Fender,body,Honda,Fit Shuttle,GP2,2011,2015,Economy,Taiwan Aftermarket,GP2-0821-ECO,5400
Rear Hatch,body,Honda,Fit Shuttle,GP2,2011,2015,OEM_Genuine,Honda Genuine,GP2-7435-OEM,43500
Rear Hatch,body,Honda,Fit Shuttle,GP2,2011,2015,Certified_Aftermarket,Depo,GP2-7435-CER,24500
Rear Hatch,body,Honda,Fit Shuttle,GP2,2011,2015,Economy,Taiwan Aftermarket,GP2-7435-ECO,13100
Front Door,body,Honda,Fit Shuttle,GP2,2011,2015,OEM_Genuine,Honda Genuine,GP2-7040-OEM,51500
Front Door,body,Honda,Fit Shuttle,GP2,2011,2015,Certified_Aftermarket,Depo,GP2-7040-CER,28500
Front Door,body,Honda,Fit Shuttle,GP2,2011,2015,Economy,Taiwan Aftermarket,GP2-7040-ECO,15400
Windscreen,body,Honda,Fit Shuttle,GP2,2011,2015,OEM_Genuine,Honda Genuine,GP2-2294-OEM,35000
Windscreen,body,Honda,Fit Shuttle,GP2,2011,2015,Certified_Aftermarket,TYC,GP2-2294-CER,19700
Windscreen,body,Honda,Fit Shuttle,GP2,2011,2015,Economy,Reconditioned (Japan),GP2-2294-ECO,10500
Grille,body,Honda,Fit Shuttle,GP2,2011,2015,OEM_Genuine,Honda Genuine,GP2-1679-OEM,12400
Grille,body,Honda,Fit Shuttle,GP2,2011,2015,Certified_Aftermarket,Replacement OE,GP2-1679-CER,6900
Grille,body,Honda,Fit Shuttle,GP2,2011,2015,Economy,Generic Import,GP2-1679-ECO,3700
Wiper Blade,body,Honda,Fit Shuttle,GP2,2011,2015,OEM_Genuine,Honda Genuine,GP2-9018-OEM,3250
Wiper Blade,body,Honda,Fit Shuttle,GP2,2011,2015,Certified_Aftermarket,TYC,GP2-9018-CER,1800
Wiper Blade,body,Honda,Fit Shuttle,GP2,2011,2015,Economy,Reconditioned (Japan),GP2-9018-ECO,950
Muffler,exhaust,Honda,Fit Shuttle,GP2,2011,2015,OEM_Genuine,Honda Genuine,GP2-2335-OEM,23000
Muffler,exhaust,Honda,Fit Shuttle,GP2,2011,2015,Certified_Aftermarket,Bosal,GP2-2335-CER,12800
Muffler,exhaust,Honda,Fit Shuttle,GP2,2011,2015,Economy,Taiwan Aftermarket,GP2-2335-ECO,6800
Catalytic Converter,exhaust,Honda,Fit Shuttle,GP2,2011,2015,OEM_Genuine,Honda Genuine,GP2-2436-OEM,74000
Catalytic Converter,exhaust,Honda,Fit Shuttle,GP2,2011,2015,Certified_Aftermarket,Sango,GP2-2436-CER,41500
Catalytic Converter,exhaust,Honda,Fit Shuttle,GP2,2011,2015,Economy,Generic Import,GP2-2436-ECO,22000
Exhaust Gasket,exhaust,Honda,Fit Shuttle,GP2,2011,2015,OEM_Genuine,Honda Genuine,GP2-0228-OEM,2100
Exhaust Gasket,exhaust,Honda,Fit Shuttle,GP2,2011,2015,Certified_Aftermarket,Walker,GP2-0228-CER,1150
Exhaust Gasket,exhaust,Honda,Fit Shuttle,GP2,2011,2015,Economy,Generic Import,GP2-0228-ECO,650
Cabin Filter,hvac,Honda,Fit Shuttle,GP2,2011,2015,OEM_Genuine,Honda Genuine,GP2-9487-OEM,4000
Cabin Filter,hvac,Honda,Fit Shuttle,GP2,2011,2015,Certified_Aftermarket,Valeo,GP2-9487-CER,2250
Cabin Filter,hvac,Honda,Fit Shuttle,GP2,2011,2015,Economy,Generic Import,GP2-9487-ECO,1200
AC Compressor,hvac,Honda,Fit Shuttle,GP2,2011,2015,OEM_Genuine,Honda Genuine,GP2-1913-OEM,68500
AC Compressor,hvac,Honda,Fit Shuttle,GP2,2011,2015,Certified_Aftermarket,Valeo,GP2-1913-CER,38500
AC Compressor,hvac,Honda,Fit Shuttle,GP2,2011,2015,Economy,Reconditioned (Japan),GP2-1913-ECO,20500
AC Condenser,hvac,Honda,Fit Shuttle,GP2,2011,2015,OEM_Genuine,Honda Genuine,GP2-5535-OEM,29500
AC Condenser,hvac,Honda,Fit Shuttle,GP2,2011,2015,Certified_Aftermarket,Denso,GP2-5535-CER,16500
AC Condenser,hvac,Honda,Fit Shuttle,GP2,2011,2015,Economy,Reconditioned (Japan),GP2-5535-ECO,8800
Blower Motor,hvac,Honda,Fit Shuttle,GP2,2011,2015,OEM_Genuine,Honda Genuine,GP2-1676-OEM,15200
Blower Motor,hvac,Honda,Fit Shuttle,GP2,2011,2015,Certified_Aftermarket,Denso,GP2-1676-CER,8500
Blower Motor,hvac,Honda,Fit Shuttle,GP2,2011,2015,Economy,Taiwan Aftermarket,GP2-1676-ECO,4550
Seat Belt,restraint_system,Honda,Fit Shuttle,GP2,2011,2015,OEM_Genuine,Honda Genuine,GP2-4014-OEM,13300
Seat Belt,restraint_system,Honda,Fit Shuttle,GP2,2011,2015,Certified_Aftermarket,Takata Replacement,GP2-4014-CER,7400
Seat Belt,restraint_system,Honda,Fit Shuttle,GP2,2011,2015,Economy,Generic Import,GP2-4014-ECO,4000
Airbag Module,restraint_system,Honda,Fit Shuttle,GP2,2011,2015,OEM_Genuine,Honda Genuine,GP2-1374-OEM,83500
Mass Air Flow Sensor,engine_management,Honda,N-Box,JF3,2017,2023,OEM_Genuine,Honda Genuine,JF3-4318-OEM,28500
Mass Air Flow Sensor,engine_management,Honda,N-Box,JF3,2017,2023,Certified_Aftermarket,Denso,JF3-4318-CER,16000
Mass Air Flow Sensor,engine_management,Honda,N-Box,JF3,2017,2023,Economy,Generic Import,JF3-4318-ECO,8600
Oxygen Sensor,engine_management,Honda,N-Box,JF3,2017,2023,OEM_Genuine,Honda Genuine,JF3-0596-OEM,16500
Oxygen Sensor,engine_management,Honda,N-Box,JF3,2017,2023,Certified_Aftermarket,NGK,JF3-0596-CER,9200
Oxygen Sensor,engine_management,Honda,N-Box,JF3,2017,2023,Economy,Reconditioned (Japan),JF3-0596-ECO,4950
Throttle Body,engine_management,Honda,N-Box,JF3,2017,2023,OEM_Genuine,Honda Genuine,JF3-0888-OEM,34500
Throttle Body,engine_management,Honda,N-Box,JF3,2017,2023,Certified_Aftermarket,NGK,JF3-0888-CER,19300
Throttle Body,engine_management,Honda,N-Box,JF3,2017,2023,Economy,Reconditioned (Japan),JF3-0888-ECO,10400
Ignition Coil,engine_management,Honda,N-Box,JF3,2017,2023,OEM_Genuine,Honda Genuine,JF3-7213-OEM,10500
Ignition Coil,engine_management,Honda,N-Box,JF3,2017,2023,Certified_Aftermarket,NGK,JF3-7213-CER,5900
Ignition Coil,engine_management,Honda,N-Box,JF3,2017,2023,Economy,Reconditioned (Japan),JF3-7213-ECO,3150
Spark Plug,engine_management,Honda,N-Box,JF3,2017,2023,OEM_Genuine,Honda Genuine,JF3-9686-OEM,2400
Spark Plug,engine_management,Honda,N-Box,JF3,2017,2023,Certified_Aftermarket,Denso,JF3-9686-CER,1350
Spark Plug,engine_management,Honda,N-Box,JF3,2017,2023,Economy,Reconditioned (Japan),JF3-9686-ECO,700
Air Filter,engine_management,Honda,N-Box,JF3,2017,2023,OEM_Genuine,Honda Genuine,JF3-4507-OEM,3600
Air Filter,engine_management,Honda,N-Box,JF3,2017,2023,Certified_Aftermarket,Denso,JF3-4507-CER,2000
Air Filter,engine_management,Honda,N-Box,JF3,2017,2023,Economy,Taiwan Aftermarket,JF3-4507-ECO,1100
Fuel Filter,fuel_delivery,Honda,N-Box,JF3,2017,2023,OEM_Genuine,Honda Genuine,JF3-9796-OEM,5600
Fuel Filter,fuel_delivery,Honda,N-Box,JF3,2017,2023,Certified_Aftermarket,Bosch,JF3-9796-CER,3150
Fuel Filter,fuel_delivery,Honda,N-Box,JF3,2017,2023,Economy,Reconditioned (Japan),JF3-9796-ECO,1700
Fuel Pump,fuel_delivery,Honda,N-Box,JF3,2017,2023,OEM_Genuine,Honda Genuine,JF3-5743-OEM,31500
Fuel Pump,fuel_delivery,Honda,N-Box,JF3,2017,2023,Certified_Aftermarket,Denso,JF3-5743-CER,17600
Fuel Pump,fuel_delivery,Honda,N-Box,JF3,2017,2023,Economy,Reconditioned (Japan),JF3-5743-ECO,9400
Fuel Injector,fuel_delivery,Honda,N-Box,JF3,2017,2023,OEM_Genuine,Honda Genuine,JF3-5720-OEM,14200
Fuel Injector,fuel_delivery,Honda,N-Box,JF3,2017,2023,Certified_Aftermarket,Denso,JF3-5720-CER,8000
Fuel Injector,fuel_delivery,Honda,N-Box,JF3,2017,2023,Economy,Taiwan Aftermarket,JF3-5720-ECO,4300
Water Pump,cooling,Honda,N-Box,JF3,2017,2023,OEM_Genuine,Honda Genuine,JF3-5988-OEM,19500
Water Pump,cooling,Honda,N-Box,JF3,2017,2023,Certified_Aftermarket,Denso,JF3-5988-CER,10900
Water Pump,cooling,Honda,N-Box,JF3,2017,2023,Economy,Taiwan Aftermarket,JF3-5988-ECO,5800
Water Pump Gasket,cooling,Honda,N-Box,JF3,2017,2023,OEM_Genuine,Honda Genuine,JF3-9455-OEM,1800
Water Pump Gasket,cooling,Honda,N-Box,JF3,2017,2023,Certified_Aftermarket,Gates,JF3-9455-CER,1000
Water Pump Gasket,cooling,Honda,N-Box,JF3,2017,2023,Economy,Reconditioned (Japan),JF3-9455-ECO,550
Thermostat,cooling,Honda,N-Box,JF3,2017,2023,OEM_Genuine,Honda Genuine,JF3-9932-OEM,6400
Thermostat,cooling,Honda,N-Box,JF3,2017,2023,Certified_Aftermarket,Gates,JF3-9932-CER,3550
Thermostat,cooling,Honda,N-Box,JF3,2017,2023,Economy,Reconditioned (Japan),JF3-9932-ECO,1900
Radiator,cooling,Honda,N-Box,JF3,2017,2023,OEM_Genuine,Honda Genuine,JF3-6027-OEM,28500
Radiator,cooling,Honda,N-Box,JF3,2017,2023,Certified_Aftermarket,Gates,JF3-6027-CER,16000
Radiator,cooling,Honda,N-Box,JF3,2017,2023,Economy,Generic Import,JF3-6027-ECO,8600
Radiator Hose,cooling,Honda,N-Box,JF3,2017,2023,OEM_Genuine,Honda Genuine,JF3-5867-OEM,3900
Radiator Hose,cooling,Honda,N-Box,JF3,2017,2023,Certified_Aftermarket,Aisin,JF3-5867-CER,2200
Radiator Hose,cooling,Honda,N-Box,JF3,2017,2023,Economy,Taiwan Aftermarket,JF3-5867-ECO,1150
Engine Coolant 4L,cooling,Honda,N-Box,JF3,2017,2023,OEM_Genuine,Honda Genuine,JF3-8639-OEM,3150
Engine Coolant 4L,cooling,Honda,N-Box,JF3,2017,2023,Certified_Aftermarket,Aisin,JF3-8639-CER,1750
Engine Coolant 4L,cooling,Honda,N-Box,JF3,2017,2023,Economy,Taiwan Aftermarket,JF3-8639-ECO,950
Drive Belt,engine_management,Honda,N-Box,JF3,2017,2023,OEM_Genuine,Honda Genuine,JF3-1866-OEM,5100
Drive Belt,engine_management,Honda,N-Box,JF3,2017,2023,Certified_Aftermarket,NGK,JF3-1866-CER,2850
Drive Belt,engine_management,Honda,N-Box,JF3,2017,2023,Economy,Reconditioned (Japan),JF3-1866-ECO,1550
Timing Belt,engine_management,Honda,N-Box,JF3,2017,2023,OEM_Genuine,Honda Genuine,JF3-9528-OEM,12000
Timing Belt,engine_management,Honda,N-Box,JF3,2017,2023,Certified_Aftermarket,Denso,JF3-9528-CER,6700
Timing Belt,engine_management,Honda,N-Box,JF3,2017,2023,Economy,Generic Import,JF3-9528-ECO,3600
Alternator,electrical,Honda,N-Box,JF3,2017,2023,OEM_Genuine,Honda Genuine,JF3-9557-OEM,36000
Alternator,electrical,Honda,N-Box,JF3,2017,2023,Certified_Aftermarket,Valeo,JF3-9557-CER,20000
Alternator,electrical,Honda,N-Box,JF3,2017,2023,Economy,Generic Import,JF3-9557-ECO,10800
Starter Motor,electrical,Honda,N-Box,JF3,2017,2023,OEM_Genuine,Honda Genuine,JF3-8572-OEM,29000
Starter Motor,electrical,Honda,N-Box,JF3,2017,2023,Certified_Aftermarket,Bosch,JF3-8572-CER,16400
Starter Motor,electrical,Honda,N-Box,JF3,2017,2023,Economy,Reconditioned (Japan),JF3-8572-ECO,8800
Battery,electrical,Honda,N-Box,JF3,2017,2023,OEM_Genuine,Honda Genuine,JF3-2458-OEM,21000
Battery,electrical,Honda,N-Box,JF3,2017,2023,Certified_Aftermarket,Denso,JF3-2458-CER,11800
Battery,electrical,Honda,N-Box,JF3,2017,2023,Economy,Taiwan Aftermarket,JF3-2458-ECO,6300
Headlight,lighting,Honda,N-Box,JF3,2017,2023,OEM_Genuine,Honda Genuine,JF3-2050-OEM,25500
Headlight,lighting,Honda,N-Box,JF3,2017,2023,Certified_Aftermarket,TYC,JF3-2050-CER,14300
Headlight,lighting,Honda,N-Box,JF3,2017,2023,Economy,Generic Import,JF3-2050-ECO,7600
Headlight Bulb,lighting,Honda,N-Box,JF3,2017,2023,OEM_Genuine,Honda Genuine,JF3-8376-OEM,3400
Headlight Bulb,lighting,Honda,N-Box,JF3,2017,2023,Certified_Aftermarket,Depo,JF3-8376-CER,1900
Headlight Bulb,lighting,Honda,N-Box,JF3,2017,2023,Economy,Taiwan Aftermarket,JF3-8376-ECO,1000
Tail Light,lighting,Honda,N-Box,JF3,2017,2023,OEM_Genuine,Honda Genuine,JF3-9551-OEM,13500
Tail Light,lighting,Honda,N-Box,JF3,2017,2023,Certified_Aftermarket,Depo,JF3-9551-CER,7600
Tail Light,lighting,Honda,N-Box,JF3,2017,2023,Economy,Reconditioned (Japan),JF3-9551-ECO,4050
Fog Light,lighting,Honda,N-Box,JF3,2017,2023,OEM_Genuine,Honda Genuine,JF3-3688-OEM,8200
Fog Light,lighting,Honda,N-Box,JF3,2017,2023,Certified_Aftermarket,TYC,JF3-3688-CER,4600
Fog Light,lighting,Honda,N-Box,JF3,2017,2023,Economy,Generic Import,JF3-3688-ECO,2500
Side Mirror,body,Honda,N-Box,JF3,2017,2023,OEM_Genuine,Honda Genuine,JF3-5811-OEM,12000
Side Mirror,body,Honda,N-Box,JF3,2017,2023,Certified_Aftermarket,Depo,JF3-5811-CER,6700
Side Mirror,body,Honda,N-Box,JF3,2017,2023,Economy,Generic Import,JF3-5811-ECO,3600
Horn,electrical,Honda,N-Box,JF3,2017,2023,OEM_Genuine,Honda Genuine,JF3-9532-OEM,4100
Horn,electrical,Honda,N-Box,JF3,2017,2023,Certified_Aftermarket,Valeo,JF3-9532-CER,2300
Horn,electrical,Honda,N-Box,JF3,2017,2023,Economy,Generic Import,JF3-9532-ECO,1250
Brake Pads,braking,Honda,N-Box,JF3,2017,2023,OEM_Genuine,Honda Genuine,JF3-8074-OEM,10100
Brake Pads,braking,Honda,N-Box,JF3,2017,2023,Certified_Aftermarket,Akebono,JF3-8074-CER,5700
Brake Pads,braking,Honda,N-Box,JF3,2017,2023,Economy,Generic Import,JF3-8074-ECO,3050
Brake Disc,braking,Honda,N-Box,JF3,2017,2023,OEM_Genuine,Honda Genuine,JF3-4887-OEM,15800
Brake Disc,braking,Honda,N-Box,JF3,2017,2023,Certified_Aftermarket,Bendix,JF3-4887-CER,8800
Brake Disc,braking,Honda,N-Box,JF3,2017,2023,Economy,Taiwan Aftermarket,JF3-4887-ECO,4700
Brake Hardware Clips,braking,Honda,N-Box,JF3,2017,2023,OEM_Genuine,Honda Genuine,JF3-7502-OEM,1800
Brake Hardware Clips,braking,Honda,N-Box,JF3,2017,2023,Certified_Aftermarket,TRW,JF3-7502-CER,1000
Brake Hardware Clips,braking,Honda,N-Box,JF3,2017,2023,Economy,Reconditioned (Japan),JF3-7502-ECO,550
Brake Fluid DOT4,braking,Honda,N-Box,JF3,2017,2023,OEM_Genuine,Honda Genuine,JF3-7889-OEM,2400
Brake Fluid DOT4,braking,Honda,N-Box,JF3,2017,2023,Certified_Aftermarket,Bendix,JF3-7889-CER,1350
Brake Fluid DOT4,braking,Honda,N-Box,JF3,2017,2023,Economy,Reconditioned (Japan),JF3-7889-ECO,700
Brake Caliper,braking,Honda,N-Box,JF3,2017,2023,OEM_Genuine,Honda Genuine,JF3-2490-OEM,25500
Brake Caliper,braking,Honda,N-Box,JF3,2017,2023,Certified_Aftermarket,TRW,JF3-2490-CER,14300
Brake Caliper,braking,Honda,N-Box,JF3,2017,2023,Economy,Taiwan Aftermarket,JF3-2490-ECO,7600
Brake Master Cylinder,braking,Honda,N-Box,JF3,2017,2023,OEM_Genuine,Honda Genuine,JF3-5739-OEM,22000
Brake Master Cylinder,braking,Honda,N-Box,JF3,2017,2023,Certified_Aftermarket,Bendix,JF3-5739-CER,12200
Brake Master Cylinder,braking,Honda,N-Box,JF3,2017,2023,Economy,Reconditioned (Japan),JF3-5739-ECO,6500
Handbrake Cable,braking,Honda,N-Box,JF3,2017,2023,OEM_Genuine,Honda Genuine,JF3-1634-OEM,5800
Handbrake Cable,braking,Honda,N-Box,JF3,2017,2023,Certified_Aftermarket,TRW,JF3-1634-CER,3300
Handbrake Cable,braking,Honda,N-Box,JF3,2017,2023,Economy,Generic Import,JF3-1634-ECO,1750
Shock Absorber,suspension,Honda,N-Box,JF3,2017,2023,OEM_Genuine,Honda Genuine,JF3-9016-OEM,18000
Shock Absorber,suspension,Honda,N-Box,JF3,2017,2023,Certified_Aftermarket,KYB,JF3-9016-CER,10100
Shock Absorber,suspension,Honda,N-Box,JF3,2017,2023,Economy,Taiwan Aftermarket,JF3-9016-ECO,5400
Coil Spring,suspension,Honda,N-Box,JF3,2017,2023,OEM_Genuine,Honda Genuine,JF3-0900-OEM,12800
Coil Spring,suspension,Honda,N-Box,JF3,2017,2023,Certified_Aftermarket,KYB,JF3-0900-CER,7100
Coil Spring,suspension,Honda,N-Box,JF3,2017,2023,Economy,Generic Import,JF3-0900-ECO,3800
Control Arm,suspension,Honda,N-Box,JF3,2017,2023,OEM_Genuine,Honda Genuine,JF3-6579-OEM,17200
Control Arm,suspension,Honda,N-Box,JF3,2017,2023,Certified_Aftermarket,Monroe,JF3-6579-CER,9700
Control Arm,suspension,Honda,N-Box,JF3,2017,2023,Economy,Taiwan Aftermarket,JF3-6579-ECO,5200
Ball Joint,suspension,Honda,N-Box,JF3,2017,2023,OEM_Genuine,Honda Genuine,JF3-2902-OEM,7100
Ball Joint,suspension,Honda,N-Box,JF3,2017,2023,Certified_Aftermarket,KYB,JF3-2902-CER,4000
Ball Joint,suspension,Honda,N-Box,JF3,2017,2023,Economy,Reconditioned (Japan),JF3-2902-ECO,2150
Stabiliser Link,suspension,Honda,N-Box,JF3,2017,2023,OEM_Genuine,Honda Genuine,JF3-5315-OEM,4650
Stabiliser Link,suspension,Honda,N-Box,JF3,2017,2023,Certified_Aftermarket,Monroe,JF3-5315-CER,2600
Stabiliser Link,suspension,Honda,N-Box,JF3,2017,2023,Economy,Taiwan Aftermarket,JF3-5315-ECO,1400
Wheel Bearing,suspension,Honda,N-Box,JF3,2017,2023,OEM_Genuine,Honda Genuine,JF3-9845-OEM,9800
Wheel Bearing,suspension,Honda,N-Box,JF3,2017,2023,Certified_Aftermarket,Bilstein,JF3-9845-CER,5500
Wheel Bearing,suspension,Honda,N-Box,JF3,2017,2023,Economy,Generic Import,JF3-9845-ECO,2900
Tie Rod End,steering,Honda,N-Box,JF3,2017,2023,OEM_Genuine,Honda Genuine,JF3-8761-OEM,6600
